,order_id,product_id,add_to_cart_order,reordered
1041390,2575680,24195,2,1
1041391,2575680,40691,3,1
1041392,2575680,20383,4,1
1041393,2575680,9507,5,1
1041394,2575680,27966,6,1
1041395,2575680,29182,7,0
1041396,2575680,15693,8,1
1041397,2575680,1025,9,0
1041398,2575680,34429,10,1
1041399,2575680,22935,11,1
1041400,2575680,36695,12,0
1041401,2575680,27744,13,1
1041402,2575680,23165,14,1
1041403,2575680,27336,15,0
1041404,2575680,34126,16,1
1041405,2575680,21403,17,0
1041406,2575680,13984,18,0
1041407,2575680,20632,19,1
1041408,2575680,311,20,0
1041409,2575680,37158,21,0
1041410,2575680,9373,22,0
1041411,2575680,5912,23,0
1041412,2575680,37538,24,0
1041413,2575680,21405,25,0
1041414,2575680,33000,26,1
1041415,2575680,41561,27,0
1041486,2575900,34137,1,0
1041487,2575900,45311,2,0
1041488,2575900,6217,3,0
1041489,2575900,36205,4,0
1041490,2575900,16589,5,1
1041491,2575900,3628,6,1
1041492,2575900,40568,7,1
1041493,2575900,10904,8,1
1041494,2575900,25659,9,1
1041495,2575900,21295,10,0
1041496,2575900,38303,11,0
1041497,2575900,28842,12,0
1041498,2575900,5818,13,0
1041499,2575900,42265,14,0
1041500,2575900,33238,15,0
1041501,2575900,42768,16,0
1041502,2575900,5588,17,0
1041503,2575900,27104,18,0
1041645,2576287,13176,1,1
1041646,2576287,40545,2,1
1041647,2576287,46802,3,1
1041648,2576287,26128,4,1
1041649,2576287,7054,5,1
1041650,2576287,24489,6,1
1041651,2576287,36070,7,1
1041652,2576287,42265,8,1
1041653,2576287,29091,9,0
1041654,2576287,32843,10,0
1041655,2576287,38772,11,0
1041656,2576287,42342,12,0
1041657,2576298,24852,1,1
1041658,2576298,15100,2,1
1041659,2576298,29487,3,1
1041660,2576298,4605,4,1
1041661,2576298,34360,5,0
1041662,2576298,24458,6,0
1041663,2576298,18104,7,0
1041664,2576298,5450,8,1
1041665,2576298,40376,9,0
1041666,2576298,8744,10,0
1041667,2576298,24142,11,0
1041668,2576298,24184,12,0
1041669,2576298,18599,13,0
1041670,2576298,11679,14,0
1041671,2576298,47977,15,0
1041672,2576298,43352,16,0
1041673,2576298,260,17,0
1041674,2576298,5459,18,0
1041675,2576298,3358,19,0
1041676,2576298,22000,20,0
1041677,2576298,2512,21,0
1041678,2576298,46703,22,0
1041679,2576298,10613,23,0
1041680,2576298,4673,24,0
1041777,2576551,28849,1,1
1041778,2576551,5373,2,0
1041779,2576551,48775,3,0
1041780,2576551,26209,4,1
1041781,2576551,26800,5,0
1041782,2576551,5450,6,1
1041783,2576551,5991,7,0
1041784,2576551,29941,8,0
1041785,2576551,28204,9,1
1041786,2576551,47672,10,0
1041787,2576551,9621,11,0
1041788,2576551,44765,12,1
1041789,2576551,8479,13,0
1041790,2576551,12023,14,1
1041791,2576551,5750,15,0
1041792,2576551,42404,16,0
1041793,2576551,12916,17,0
1041794,2576551,16986,18,0
1041795,2576551,44422,19,1
1041796,2576551,8021,20,0
1041871,2576850,37710,1,1
1041872,2576850,11266,2,1
1041873,2576850,13042,3,1
1041874,2576850,3298,4,1
1041875,2576850,21572,5,1
1041876,2576850,39657,6,1
1041877,2576850,10258,7,1
1041921,2577086,22296,1,1
1041990,2577294,23909,1,1
1041991,2577294,28993,2,1
1041992,2577294,31343,3,0
1041993,2577294,14771,4,1
1042022,2577330,43363,1,1
1042023,2577330,48118,2,0
1042024,2577330,46987,3,0
1042025,2577330,15359,4,1
1042026,2577330,7644,5,1
1042027,2577330,5732,6,0
1042028,2577330,513,7,0
1042029,2577330,48825,8,0
1042030,2577330,36086,9,0
1042031,2577330,44987,10,0
1042032,2577330,12782,11,0
1042033,2577330,16020,12,0
1042034,2577330,41665,13,0
1042035,2577330,44234,14,0
1042036,2577330,33776,15,0
1042037,2577330,19468,16,0
1042237,2577823,11777,1,0
1042238,2577823,21137,2,1
1042239,2577823,34,3,1
1042240,2577823,45066,4,1
1042241,2577823,24852,5,1
1042242,2577823,5212,6,0
1042243,2577823,41665,7,1
1042244,2577823,24841,8,1
1042245,2577823,44632,9,1
1042246,2577823,33636,10,1
1042247,2577823,26165,11,1
1042248,2577823,22035,12,0
1042249,2577823,27344,13,1
1042294,2578039,45061,1,0
1042295,2578039,16965,2,0
1042296,2578039,29487,3,1
1042297,2578039,16588,4,0
1042298,2578039,44310,5,1
1042299,2578039,43942,6,1
1042300,2578039,17264,7,0
1042301,2578039,38739,8,1
1042302,2578039,28842,9,0
1042303,2578039,39430,10,0
1042518,2578530,8048,1,1
1042519,2578530,11365,2,1
1042520,2578540,41148,1,1
1042521,2578540,28427,2,1
1042522,2578540,45210,3,1
1042523,2578540,4724,4,1
1042524,2578540,48299,5,0
1042525,2578540,30778,6,0
1042526,2578540,16281,7,0
1042609,2578745,34551,1,1
1042610,2578745,19972,2,1
1042611,2578745,49249,3,1
1042834,2579382,30569,1,0
1042835,2579382,17316,2,0
1042836,2579382,7781,3,1
1042837,2579382,47759,4,1
1042838,2579382,42110,5,0
1042839,2579382,24852,6,1
1042840,2579382,36962,7,1
1042841,2579382,2966,8,0
1042925,2579671,9505,1,0
1042926,2579671,4576,2,0
1042927,2579671,19711,3,0
1042928,2579671,27156,4,0
1042929,2579671,2450,5,0
1042930,2579671,5876,6,0
1042931,2579671,42701,7,1
1042932,2579671,7088,8,0
1042933,2579671,41999,9,0
1042934,2579671,46575,10,0
1042935,2579671,21137,11,0
1042936,2579671,24489,12,0
1042937,2579671,26128,13,0
1042938,2579671,9825,14,1
1042939,2579671,28785,15,0
1042940,2579671,33575,16,1
1043000,2579764,1464,1,1
1043001,2579764,45596,2,1
1043002,2579764,41005,3,1
1043003,2579764,33957,4,0
1043004,2579764,36180,5,0
1043005,2579764,24852,6,0
1043006,2579764,24631,7,0
1043007,2579798,21405,1,1
1043008,2579798,611,2,1
1043009,2579798,43086,3,1
1043010,2579798,29127,4,1
1043116,2580237,20899,1,1
1043117,2580237,43643,2,1
1043118,2580237,8277,3,0
1043119,2580237,7781,4,0
1043120,2580237,31100,5,0
1043121,2580237,24954,6,0
1043122,2580237,25753,7,1
1043123,2580237,47759,8,0
1043124,2580237,17461,9,0
1043125,2580237,13629,10,0
1043126,2580237,41658,11,0
1043127,2580237,19678,12,1
1043128,2580237,6141,13,0
1043229,2580622,24852,1,0
1043230,2580622,33671,2,0
1043231,2580622,28836,3,0
1043232,2580622,39108,4,0
1043233,2580622,16459,5,0
1043234,2580622,39635,6,0
1043235,2580622,45924,7,0
1043236,2580622,34433,8,0
1043258,2580745,46266,1,1
1043259,2580745,32689,2,1
1043260,2580745,42282,3,1
1043566,2581511,48099,1,1
1043567,2581511,1090,2,1
1043568,2581511,28217,3,1
1043569,2581511,24852,4,1
1043570,2581511,29993,5,0
1043571,2581511,28199,6,1
1043572,2581511,978,7,1
1043573,2581511,18811,8,1
1043574,2581511,46522,9,1
1043575,2581511,20191,10,1
1043576,2581511,34520,11,1
1043577,2581511,26751,12,0
1043578,2581511,9376,13,1
1043579,2581511,21351,14,0
1043580,2581511,34321,15,0
1043581,2581511,18394,16,0
1043582,2581511,10279,17,0
1043583,2581511,30506,18,0
1043584,2581511,32403,19,0
1043585,2581511,40199,20,1
1043586,2581511,33651,21,1
1043587,2581511,34862,22,0
1043588,2581511,4306,23,0
1043589,2581511,32573,24,0
1043590,2581511,21019,25,0
1043591,2581511,38620,26,0
1043592,2581511,37552,27,0
1043593,2581511,32035,28,1
1043616,2581562,13176,1,1
1043617,2581562,7500,2,0
1043618,2581562,9058,3,0
1043619,2581562,26751,4,0
1043620,2581562,16525,5,0
1043621,2581562,40063,6,0
1043714,2581734,196,1,1
1043715,2581734,44943,2,0
1043716,2581737,46979,1,0
1043717,2581737,18010,2,0
1043718,2581737,11005,3,1
1043719,2581737,18594,4,1
1043720,2581737,29662,5,1
1043721,2581737,35383,6,1
1043722,2581737,20738,7,1
1043723,2581737,41950,8,1
1043724,2581737,35108,9,1
1043768,2581807,46979,1,0
1043769,2581807,5857,2,1
1043770,2581807,2915,3,1
1043771,2581807,9387,4,1
1043772,2581807,49683,5,1
1043773,2581807,35440,6,1
1043774,2581807,11689,7,1
1043775,2581807,25985,8,1
1043776,2581807,9837,9,1
1043777,2581807,10613,10,1
1043778,2581807,15923,11,1
1043779,2581807,24852,12,1
1043780,2581807,33827,13,1
1043781,2581807,29734,14,1
1043818,2581920,24322,1,0
1043819,2581920,31871,2,1
1043997,2582697,44850,1,1
1044193,2583122,13176,1,1
1044194,2583122,5876,2,1
1044195,2583122,8277,3,1
1044196,2583122,25466,4,1
1044197,2583122,16793,5,1
1044198,2583122,5164,6,0
1044199,2583122,21019,7,1
1044200,2583122,39322,8,1
1044201,2583122,26047,9,0
1044202,2583122,43961,10,1
1044218,2583208,20840,1,1
1044219,2583208,31506,2,0
1044220,2583208,6873,3,0
1044221,2583208,27554,4,1
1044245,2583440,47766,1,1
1044246,2583440,21137,2,1
1044247,2583440,36418,3,1
1044248,2583440,13176,4,1
1044249,2583440,42265,5,0
1044361,2583751,196,1,1
1044371,2583825,35351,1,0
1044372,2583825,14350,2,0
1044373,2583825,4605,3,1
1044374,2583825,24955,4,0
1044375,2583825,15872,5,1
1044376,2583825,5876,6,1
1044377,2583825,21137,7,0
1044378,2583825,5618,8,0
1044379,2583825,23734,9,0
1044380,2583825,35855,10,1
1044381,2583825,14947,11,1
1044382,2583825,14705,12,0
1044383,2583825,9166,13,0
1044384,2583825,28204,14,1
1044385,2583825,2144,15,0
1044386,2583825,49054,16,1
1044387,2583825,3990,17,1
1044388,2583825,40332,18,1
1044389,2583825,46572,19,1
1044390,2583825,1511,20,1
1044391,2583825,10191,21,1
1044392,2583825,18019,22,0
1044393,2583825,48871,23,0
1044394,2583825,34194,24,0
1044395,2583825,33000,25,0
1044396,2583825,7175,26,0
1044397,2583825,32338,27,0
1044398,2583825,516,28,1
1044399,2583825,16495,29,1
1044400,2583825,7332,30,0
1044513,2584082,16759,1,0
1044514,2584082,21938,2,1
1044515,2584082,19691,3,0
1044516,2584082,30461,4,0
1044517,2584082,44359,5,1
1044518,2584082,40396,6,1
1044519,2584082,18689,7,0
1044520,2584082,26209,8,1
1044521,2584082,35221,9,0
1044522,2584082,23265,10,0
1044523,2584082,32281,11,0
1044557,2584113,48808,1,1
1044558,2584113,18362,2,1
1044559,2584113,42731,3,1
1044560,2584113,27885,4,0
1044561,2584113,4398,5,1
1044562,2584113,9623,6,1
1044563,2584113,30155,7,0
1044564,2584113,32939,8,1
1044653,2584335,10957,1,1
1044654,2584335,42535,2,0
1044655,2584335,22120,3,0
1044656,2584335,39275,4,0
1044657,2584335,27179,5,1
1044658,2584335,43019,6,0
1044659,2584335,26572,7,0
1044660,2584335,26469,8,0
1044661,2584335,5976,9,1
1044662,2584335,6367,10,0
1044663,2584335,43120,11,0
1044685,2584515,37852,1,1
1044686,2584515,49520,2,1
1044687,2584515,5450,3,1
1044688,2584515,44570,4,1
1044689,2584515,8153,5,0
1044690,2584515,3787,6,0
1044691,2584515,6871,7,1
1044692,2584515,27829,8,0
1044693,2584515,43385,9,0
1044694,2584515,47626,10,1
1044695,2584518,17795,1,1
1044696,2584518,28849,2,0
1044697,2584518,40377,3,0
1044698,2584518,46979,4,0
1044699,2584518,40310,5,0
1044700,2584518,16797,6,0
1044701,2584518,25610,7,0
1044702,2584518,8087,8,0
1044703,2584518,33731,9,1
1044704,2584518,44359,10,0
1044705,2584518,19180,11,0
1044706,2584518,47823,12,0
1044732,2584629,424,1,1
1044733,2584629,23102,2,1
1044734,2584629,36180,3,1
1044735,2584629,20114,4,1
1044736,2584629,21513,5,1
1044737,2584629,36070,6,1
1044738,2584629,10492,7,1
1044739,2584629,43205,8,1
1044740,2584629,42495,9,1
1044741,2584629,43530,10,1
1044742,2584629,19173,11,1
1044743,2584629,28307,12,1
1044744,2584629,37653,13,1
1044745,2584629,47111,14,1
1044746,2584629,7058,15,1
1044747,2584629,46820,16,1
1044837,2584775,17191,1,1
1044838,2584775,45747,2,1
1044839,2584775,12576,3,1
1044840,2584775,39947,4,1
1044841,2584775,22556,5,1
1044842,2584775,21709,6,1
1044843,2584775,26620,7,1
1044844,2584775,19051,8,0
1044997,2584904,13176,1,1
1044998,2584904,39108,2,1
1044999,2584904,17317,3,0
1045000,2584904,25591,4,0
1045001,2584904,11165,5,0
1045002,2584904,19886,6,0
1045003,2584904,429,7,0
1045004,2584904,23341,8,0
1045005,2584904,19348,9,1
1045006,2584904,37250,10,1
1045007,2584904,25124,11,1
1045008,2584904,8195,12,0
1045009,2584904,27954,13,0
1045010,2584904,29078,14,0
1045011,2584904,44303,15,0
1045012,2584904,5068,16,0
1045013,2584904,33672,17,0
1045141,2585124,17871,1,1
1045142,2585124,24852,2,0
1045143,2585124,4210,3,0
1045144,2585124,11784,4,1
1045145,2585124,26350,5,0
1045146,2585124,1337,6,1
1045147,2585124,39427,7,0
1045271,2585533,6347,1,1
1045272,2585533,25762,2,1
1045273,2585533,39108,3,1
1045274,2585533,17948,4,1
1045275,2585533,24489,5,1
1045276,2585533,43504,6,1
1045277,2585533,36389,7,1
1045278,2585533,39116,8,1
1045279,2585533,7120,9,1
1045280,2585533,47388,10,1
1045281,2585533,33716,11,1
1045282,2585533,35708,12,1
1045283,2585533,691,13,1
1045284,2585533,37270,14,1
1045285,2585533,27156,15,0
1045286,2585533,11005,16,0
1045287,2585533,33636,17,1
1045288,2585533,18963,18,0
1045289,2585533,21137,19,0
1045290,2585533,40706,20,1
1045291,2585533,24221,21,0
1045292,2585533,47209,22,0
1045293,2585533,25138,23,0
1045335,2585652,5450,1,1
1045336,2585652,4347,2,1
1045337,2585652,35600,3,1
1045338,2585652,13966,4,1
1045339,2585652,29487,5,0
1045340,2585652,31717,6,1
1045341,2585652,36425,7,1
1045342,2585652,19003,8,0
1045343,2585652,22024,9,0
1045344,2585652,45862,10,0
1045345,2585652,47788,11,0
1045346,2585652,37573,12,0
1045347,2585652,20086,13,0
1045348,2585652,16948,14,0
1045349,2585652,20828,15,0
1045350,2585652,20708,16,0
1045351,2585652,22359,17,0
1045352,2585652,8138,18,0
1045353,2585652,40403,19,1
1045354,2585751,20828,1,0
1045355,2585751,34531,2,1
1045356,2585751,30591,3,0
1045629,2586406,7521,1,1
1045630,2586406,34329,2,0
1045676,2586559,12250,1,0
1045677,2586559,1820,2,0
1045678,2586559,33653,3,0
1045687,2586577,35984,1,1
1045688,2586577,27307,2,1
1045689,2586577,45408,3,1
1045690,2586577,39891,4,0
1045691,2586577,36430,5,0
1045692,2586577,19151,6,0
1045693,2586577,44199,7,0
1045694,2586577,41534,8,1
1045695,2586577,43692,9,1
1045696,2586577,539,10,0
1045697,2586577,14508,11,0
1045698,2586577,27528,12,1
1045699,2586577,6274,13,0
1045700,2586577,22952,14,1
1045701,2586577,17589,15,1
1045702,2586577,2192,16,1
1045703,2586577,12276,17,0
1045704,2586577,43414,18,1
1045705,2586577,37460,19,0
1045706,2586577,13783,20,0
1045707,2586577,30350,21,1
1045708,2586577,33466,22,0
1045709,2586577,8193,23,1
1045922,2587074,42736,1,1
1045923,2587074,44912,2,0
1045924,2587074,27243,3,0
1045925,2587074,4920,4,1
1045926,2587074,26369,5,1
1045927,2587074,47626,6,1
1045928,2587074,17988,7,1
1045929,2587074,34050,8,1
1045930,2587074,4605,9,1
1045931,2587074,34358,10,1
1045932,2587074,26604,11,1
1045933,2587074,19660,12,1
1045934,2587074,28278,13,1
1045935,2587074,32433,14,1
1045936,2587074,2350,15,1
1045937,2587074,31471,16,0
1046013,2587328,47229,1,1
1046014,2587328,47042,2,1
1046015,2587328,23622,3,0
1046016,2587328,11782,4,1
1046017,2587328,47788,5,1
1046018,2587328,329,6,1
1046019,2587328,18465,7,1
1046020,2587328,8174,8,1
1046471,2588409,13176,1,1
1046472,2588409,46886,2,1
1046473,2588409,7350,3,1
1046474,2588409,26283,4,0
1046475,2588409,33752,5,1
1046476,2588409,32981,6,1
1046477,2588409,12916,7,0
1046478,2588409,48196,8,1
1046479,2588409,35417,9,0
1046480,2588409,8652,10,0
1046481,2588409,3573,11,0
1046482,2588409,27086,12,0
1046483,2588409,13838,13,0
1046484,2588409,6210,14,1
1046485,2588409,12816,15,0
1046486,2588409,17568,16,0
1046569,2588747,17758,1,0
1046570,2588747,30820,2,0
1046571,2588747,2121,3,0
1046572,2588747,44632,4,1
1046773,2589178,11304,1,1
1046774,2589178,20114,2,1
1046775,2589178,19003,3,0
1046776,2589178,26497,4,0
1046777,2589178,32638,5,1
1046778,2589178,2074,6,0
1046779,2589178,914,7,0
1046780,2589178,14148,8,0
1046781,2589190,39059,1,0
1046782,2589190,45622,2,0
1046783,2589190,48118,3,0
1046784,2589190,5460,4,0
1046785,2589190,19003,5,1
1046786,2589190,20378,6,0
1046787,2589190,5910,7,0
1046788,2589190,43076,8,0
1046789,2589190,46049,9,0
1046790,2589190,26286,10,0
1046791,2589190,41277,11,0
1046792,2589190,30227,12,0
1046810,2589282,21497,1,0
1046811,2589282,25288,2,0
1046812,2589282,7837,3,0
1046813,2589282,17795,4,0
1046814,2589282,32030,5,0
1046815,2589282,19357,6,0
1046816,2589282,37404,7,1
1046817,2589282,30356,8,0
1046818,2589282,1806,9,0
1046819,2589282,27243,10,1
1046820,2589282,12341,11,0
1046821,2589282,13640,12,0
1046822,2589282,24673,13,0
1046823,2589282,5251,14,0
1046824,2589282,3040,15,0
1046825,2589282,9199,16,0
1046826,2589282,13733,17,1
1046827,2589282,21938,18,1
1046828,2589282,42455,19,0
1046829,2589282,9387,20,0
1046830,2589282,30827,21,0
1046831,2589282,38696,22,0
1046832,2589282,4353,23,0
1046833,2589282,45037,24,0
1046834,2589282,40403,25,1
1046835,2589282,23437,26,0
1046836,2589282,8372,27,0
1046837,2589282,26183,28,0
1046838,2589282,4210,29,1
1046839,2589282,24535,30,0
1046840,2589282,30560,31,0
1046841,2589282,6513,32,0
1046929,2589437,39421,1,0
1046930,2589437,18531,2,0
1046931,2589437,2078,3,0
1046932,2589437,35176,4,0
1046933,2589437,6226,5,0
1046934,2589437,1830,6,0
1046935,2589437,7500,7,0
1046936,2589437,12530,8,0
1046937,2589437,45664,9,0
1046938,2589437,43789,10,1
1046945,2589576,24235,1,1
1046946,2589576,17122,2,1
1046947,2589576,27783,3,0
1046948,2589576,9477,4,0
1046949,2589576,47672,5,0
1046950,2589576,9515,6,0
1046951,2589576,17338,7,0
1046952,2589576,17461,8,1
1046964,2589652,13176,1,1
1046965,2589652,33120,2,0
1046966,2589652,36127,3,1
1046967,2589652,38273,4,1
1046968,2589652,33731,5,0
1046969,2589652,1511,6,1
1046970,2589652,21137,7,1
1046971,2589652,47759,8,1
1046972,2589652,16363,9,0
1046973,2589652,38772,10,0
1046974,2589652,23765,11,1
1046975,2589652,13014,12,1
1046976,2589652,33810,13,1
1046977,2589652,8021,14,0
1046978,2589652,31678,15,0
1046979,2589652,42265,16,0
1046980,2589652,37766,17,0
1046981,2589652,49683,18,1
1046982,2589652,40199,19,0
1046983,2589652,36792,20,1
1046984,2589652,37029,21,0
1046985,2589652,47380,22,0
1046986,2589652,42615,23,0
1046987,2589652,7773,24,0
1047006,2589676,27966,1,1
1047007,2589676,10831,2,1
1047008,2589676,46802,3,1
1047009,2589676,45007,4,1
1047010,2589676,5785,5,1
1047011,2589676,32578,6,1
1047012,2589676,12464,7,0
1047054,2589804,26165,1,1
1047055,2589804,30949,2,1
1047056,2589804,37947,3,0
1047057,2589804,36082,4,1
1047058,2589804,17104,5,1
1047097,2589912,43394,1,1
1047098,2589912,33198,2,1
1047099,2589912,16290,3,1
1047100,2589912,27086,4,1
1047101,2589912,27665,5,0
1047102,2589912,29344,6,1
1047103,2589912,43889,7,0
1047104,2589912,8424,8,0
1047105,2589912,24390,9,0
1047106,2589912,1063,10,0
1047107,2589912,32229,11,0
1047108,2589912,38622,12,0
1047109,2589912,21461,13,1
1047110,2589912,11301,14,0
1047149,2589988,329,1,1
1047150,2589988,44632,2,1
1047151,2589988,12955,3,0
1047152,2589988,13176,4,1
1047153,2589988,21709,5,1
1047154,2589988,10335,6,1
1047155,2589988,38425,7,1
1047156,2589988,8239,8,1
1047157,2589988,43875,9,1
1047158,2589988,13629,10,1
1047159,2589988,30489,11,1
1047160,2589988,47672,12,1
1047161,2589988,16797,13,1
1047162,2589988,30391,14,1
1047163,2589988,21903,15,1
1047164,2589988,9839,16,1
1047165,2589988,16198,17,1
1047166,2589988,18027,18,1
1047167,2589988,44422,19,1
1047168,2589988,8952,20,0
1047237,2590106,30623,1,0
1047238,2590106,34289,2,0
1047239,2590106,14623,3,0
1047240,2590106,2078,4,1
1047241,2590106,10241,5,1
1047242,2590106,47589,6,0
1047243,2590106,5248,7,1
1047244,2590106,6887,8,1
1047245,2590156,5769,1,1
1047246,2590156,8571,2,1
1047247,2590156,21137,3,1
1047248,2590156,6184,4,0
1047249,2590156,39275,5,1
1047397,2590492,28593,1,1
1047398,2590492,24852,2,1
1047399,2590492,39322,3,1
1047400,2590492,11777,4,1
1047401,2590492,27845,5,1
1047402,2590492,22220,6,1
1047403,2590492,4793,7,1
1047404,2590492,11512,8,1
1047405,2590492,24235,9,1
1047406,2590492,34458,10,1
1047407,2590492,39928,11,1
1047408,2590492,16617,12,1
1047409,2590492,47601,13,1
1047410,2590492,37042,14,1
1047411,2590492,10132,15,1
1047412,2590492,13431,16,1
1047413,2590492,26177,17,1
1047414,2590492,33401,18,1
1047415,2590492,25466,19,1
1047416,2590492,5015,20,1
1047417,2590492,42768,21,1
1047418,2590492,28985,22,1
1047419,2590492,30391,23,1
1047650,2590977,25146,1,1
1047675,2591015,13176,1,1
1047676,2591015,45,2,1
1047677,2591015,44142,3,1
1047678,2591015,21295,4,0
1047679,2591015,48877,5,1
1047680,2591015,16575,6,0
1047681,2591015,19677,7,0
1047682,2591015,8555,8,1
1047683,2591015,20377,9,1
1047684,2591015,26032,10,0
1047714,2591157,47209,1,1
1047715,2591157,45066,2,1
1047716,2591157,24184,3,1
1047717,2591157,28985,4,1
1047718,2591157,24838,5,1
1047719,2591157,36070,6,1
1047720,2591157,46667,7,1
1047721,2591157,49383,8,1
1047722,2591157,38293,9,1
1047723,2591157,42265,10,1
1047724,2591157,43768,11,1
1047725,2591157,44359,12,1
1047726,2591157,11707,13,1
1047727,2591157,24964,14,1
1047728,2591157,2086,15,0
1047729,2591157,26717,16,0
1047730,2591157,48679,17,0
1047731,2591157,9839,18,1
1047732,2591157,10080,19,1
1047733,2591157,27044,20,1
1047734,2591157,44422,21,0
1047735,2591157,9395,22,0
1047793,2591420,31506,1,0
1047794,2591420,26369,2,0
1047795,2591420,14462,3,0
1047860,2591551,38672,1,1
1047861,2591551,48805,2,1
1047862,2591551,21333,3,1
1047863,2591551,7653,4,1
1047873,2591600,30599,1,1
1047874,2591600,47209,2,1
1047875,2591600,30391,3,1
1047876,2591600,39475,4,0
1047877,2591600,33754,5,1
1047878,2591600,4957,6,1
1047879,2591600,40571,7,1
1047880,2591600,46584,8,1
1047907,2591793,37822,1,1
1047908,2591793,11814,2,1
1047909,2591793,46285,3,1
1047910,2591793,33351,4,0
1047911,2591793,46485,5,0
1047912,2591793,33361,6,0
1047913,2591793,1700,7,0
1047914,2591793,42723,8,0
1047915,2591793,24915,9,0
1047916,2591793,36929,10,1
1047917,2591793,2519,11,0
1047918,2591793,37096,12,1
1047919,2591793,8069,13,0
1047920,2591793,3307,14,1
1047921,2591793,5467,15,0
1047922,2591793,8744,16,1
1047923,2591793,48171,17,1
1047924,2591793,25266,18,1
1047925,2591793,41565,19,1
1047926,2591793,20919,20,1
1047927,2591793,48681,21,1
1047928,2591793,32465,22,1
1047929,2591793,28458,23,1
1047930,2591793,37092,24,0
1048098,2592061,25256,1,1
1048099,2592061,36112,2,1
1048100,2592061,42248,3,1
1048103,2592096,47209,1,1
1048104,2592096,18523,2,1
1048105,2592096,4957,3,1
1048106,2592096,27086,4,1
1048107,2592096,21137,5,1
1048108,2592096,21361,6,1
1048109,2592096,36574,7,0
1048110,2592096,16768,8,1
1048169,2592270,33000,1,1
1048170,2592270,49235,2,1
1048189,2592297,38777,1,0
1048190,2592297,16797,2,1
1048191,2592297,38739,3,1
1048192,2592297,28148,4,1
1048193,2592297,24852,5,1
1048194,2592297,22149,6,1
1048195,2592297,41057,7,1
1048196,2592297,4605,8,1
1048197,2592297,14285,9,1
1048198,2592297,24807,10,1
1048199,2592297,44170,11,1
1048200,2592297,16874,12,1
1048201,2592297,45364,13,0
1048202,2592297,4663,14,1
1048326,2592809,25890,1,0
1048327,2592809,34358,2,1
1048328,2592809,16797,3,1
1048329,2592809,14992,4,1
1048330,2592809,13176,5,1
1048331,2592809,36076,6,1
1048332,2592809,31717,7,1
1048333,2592809,17794,8,1
1048334,2592809,21903,9,1
1048335,2592809,9507,10,1
1048336,2592809,41220,11,1
1048337,2592809,3172,12,1
1048338,2592809,32773,13,1
1048339,2592809,32570,14,1
1048542,2593076,29615,1,1
1048543,2593076,40028,2,1
1048544,2593076,32047,3,0
1048545,2593076,17836,4,0
1048546,2593076,13102,5,0
1048547,2593076,31355,6,0
1048548,2593076,31343,7,0
1048549,2593076,40332,8,0
1048550,2593076,7349,9,1
1048781,2593577,2120,1,1
1048782,2593577,19801,2,0
1048802,2593602,2101,1,1
1048865,2593879,47414,1,1
1048866,2593879,49355,2,1
1048867,2593879,3744,3,1
1048868,2593879,34,4,0
1048869,2593879,21769,5,1
1048870,2593879,32644,6,1
1048871,2593879,13708,7,1
1048872,2593879,22359,8,1
1048889,2593891,33572,1,1
1048890,2593891,6046,2,1
1048891,2593891,13603,3,1
1048892,2593891,27744,4,1
1048893,2593891,13193,5,0
1048997,2594242,49235,1,1
1048998,2594242,29447,2,1
1048999,2594242,47209,3,1
1049000,2594242,23835,4,1
1049001,2594242,36695,5,1
1049002,2594242,14127,6,1
1049003,2594242,26209,7,1
1049004,2594242,46979,8,1
1049005,2594242,19049,9,1
1049006,2594242,24184,10,0
1049007,2594242,5605,11,1
1049008,2594242,24852,12,0
1049009,2594242,26315,13,1
1049010,2594242,17619,14,0
1049011,2594242,46667,15,1
1049012,2594242,37065,16,0
1049013,2594242,37687,17,0
1049014,2594242,47626,18,0
1049015,2594242,47025,19,0
1049016,2594242,47526,20,1
1049017,2594242,13517,21,1
1049018,2594242,40593,22,1
1049019,2594242,4920,23,0
1049113,2594544,12919,1,0
1049114,2594544,12513,2,0
1049115,2594544,14901,3,0
1049116,2594544,15483,4,1
1049117,2594544,7538,5,1
1049118,2594544,3526,6,1
1049119,2594544,4895,7,1
1049120,2594544,24996,8,1
1049121,2594544,29020,9,1
1049122,2594544,13176,10,0
1049123,2594544,24389,11,0
1049124,2594544,9912,12,1
1049125,2594544,33065,13,1
1049296,2594914,41131,1,1
1049297,2594914,10312,2,0
1049391,2595476,44359,1,1
1049392,2595476,38777,2,0
1049393,2595476,35951,3,1
1049394,2595476,24852,4,1
1049395,2595476,27966,5,0
1049396,2595476,34584,6,0
1049397,2595476,26604,7,0
1049398,2595476,24489,8,0
1049399,2595476,24082,9,1
1049400,2595476,9047,10,0
1049401,2595476,44643,11,0
1049402,2595476,274,12,0
1049403,2595476,14981,13,0
1049404,2595476,8021,14,0
1049423,2595539,38281,1,1
1049424,2595539,12069,2,1
1049425,2595539,47766,3,1
1049426,2595539,17948,4,1
1049427,2595539,26800,5,1
1049538,2595824,44098,1,0
1049539,2595824,27275,2,0
1049540,2595824,30266,3,0
1049541,2595824,14439,4,0
1049542,2595824,31578,5,0
1049543,2595824,40910,6,0
1049544,2595824,3873,7,0
1049545,2595824,46822,8,0
1049557,2596002,6419,1,0
1049558,2596002,17333,2,0
1049559,2596002,48559,3,1
